	α15.2,α46.4,α48.4,α51.5,α51.6,α20.4,α15.2.1,α46.4.1,α48.4.1,α51.5.1,α51.6.1,α20.4.1
bSNP1738,0.0869035132400836,0.0413336382818751,0.0833574400341714,0.0360613071823217,0.0624043000611844,0.001919984333369,-0.000958586309511844,0.0176642105741433,0.010139072625573,-0.012728871409412,-0.0043872874926278,-0.0125503686964532
bSNP1739,0.0641701783110267,0.043512947956664,0.0863428544583878,0.0326868799675561,0.0672157497505853,0.0132854931629001,0.0488253579974199,0.0032196297970034,0.0279112421458488,0.0039588911617537,0.0247684958078792,0.0123113318125174
bSNP1745,0.0295931493856095,0.0405381507535053,0.0527766733027587,0.0200840521053795,0.050462457522663,-0.0306724312705426,0.0942902411339948,-0.0024946537338377,-0.0070459888990928,-0.0171395266502307,0.0213491529284481,-0.0357660380600659
bSNP1746,0.131123345963485,0.0776908160003992,0.128278654685986,0.0997819761579984,0.135600014680421,-0.0174808040909733,0.100447169670763,0.0431899530700933,0.072034445364297,0.0340262691712893,0.0946557232016002,0.0042398184733833
bSNP1748,0.882515927358458,0.901290854750192,0.875660416038777,0.899683331280831,0.343532296963772,0.005041477354818,0.886868635825983,0.898529275564969,0.886226751392273,0.892944096680146,0.405098469126505,0.0271385313644755
bSNP1753,0.109099589259986,0.0334469424850044,0.118290650414685,0.0328720655326456,0.110221666970242,-0.0261338202305543,0.0994131648312106,0.0205906449427442,0.088511221874479,0.0129538585332682,0.0843828195808281,0.0072121085569218
bSNP1757,0.127382822340206,0.0304401100957294,0.120407642733085,0.0476867154588496,0.128107228984886,-0.0145480568597438,0.0847782301814121,0.0132091800805027,0.0574279270856111,-0.0185906486007663,0.0914551139653817,-0.0017977613993103
bSNP1758,0.334903726251001,0.0968816767871865,0.104098172250901,0.0858007781857603,0.146809771966466,-0.0085511147229349,0.308451680139401,0.161139903095875,0.104275381531085,0.0639409056981313,0.123688196552072,-0.0259559024276601
bSNP1759,0.0667412725446467,0.0314659684390229,0.0629942027859516,0.018989252964107,0.076236042493639,-0.0063407238323744,0.0616743914129462,0.0308315666140649,0.0524936137010685,0.0239123027867522,0.0587828990750731,-0.0089913834570787
bSNP1760,0.268570502384287,0.213104078622168,0.156131781353941,0.333315415485814,0.219433819591989,-0.0114837213093474,0.428250626965703,0.173046408760135,0.0997523572975426,0.172224037012808,0.142715192783762,-0.0044611134631264
bSNP1761,0.154507497024713,0.0265502695670473,0.0598910686165053,0.0401840173767643,0.0543899007917949,-0.0198347043977384,0.064626155886028,0.0250661110968041,0.0163094846670779,0.0064276984610297,0.0193046004445953,-0.0199572300384405
bSNP1763,0.0473557461854442,0.0399945845905026,0.0540041369447977,0.0385055132228152,0.0494108796196509,-0.0073204659566334,0.0347452986301557,0.0414971508999099,0.0405249322661069,0.0320764415392519,0.0466153929150147,-0.0054117206613222
bSNP1765,0.0955689379699584,0.054193534315807,0.108836657142487,0.0520566366894692,0.105309222085463,0.0377393178286763,0.0615356622724025,0.0431845180853043,0.0545985525650256,0.0146807463354502,0.0748495808708487,0.0087885939469379
bSNP1768,0.675728575555269,0.426867744909879,0.334565807556439,0.308377348077193,0.124775866732599,-0.0330717314259956,0.885305743186047,0.458894005395652,0.328770240409045,0.324534983342323,0.095721149731894,-0.0061728566507111
bSNP1769,0.867404124634915,0.307744664864733,0.276824029138842,0.897931693958623,0.461328253359013,-0.0017060603709628,0.891799042551027,0.277566486481289,0.201365954729174,0.891900307114136,0.87661215471181,-0.0178701675134109
bSNP1770,0.108983029410291,0.0394674473995679,0.10702380874189,0.0277913872759918,0.0894295030217608,-0.0089094544093779,0.0864893610503563,0.0502249750449426,0.0714426154350779,0.041617017266313,0.0867054597921884,-0.0192367043093502
bSNP1772,0.0551318626240909,0.0116856653178671,0.0379796227660276,0.0251719852485533,0.0249630469401412,0.000789788208754416,0.0799632802005383,0.034763914233342,0.0357816615419386,0.0233658155161815,0.0465734496464939,-0.0167360119805737
bSNP1774,0.279131141992802,0.0433187145845043,0.0531243417106488,0.264027961432673,0.252047046733741,-0.0040267581140671,0.21288157070673,0.0335709023040953,0.0206512193137275,0.193579235171458,0.236997628541981,-0.018530513594156
bSNP1777,0.0458262935562209,0.854582118745437,0.876164088033157,0.898783456949216,0.886564154777478,-0.001838333393362,0.0452232407499916,0.917582209685484,0.890485255396284,0.874306025783375,0.894970973249586,-0.0128096416671212
bSNP1779,0.868048183911556,0.531227526369349,0.308813618735909,0.276445309705924,0.874721487205834,0.174077998158573,0.825369445794613,0.928165038102236,0.908002852940161,0.220710272717742,0.291811620279086,0.180036006009379
bSNP1781,0.0387754926221211,0.0202133914370311,0.0309319273220626,-0.0078468495333743,0.0490420831566522,-0.0138234355392505,0.0435245787698634,0.0170132682744756,0.0392063867008098,0.0231294213042941,0.0563434003088847,-0.0042635265440647
bSNP1792,0.0346055009841603,0.0233917424281383,0.0309180700335096,0.0149309358569176,0.0377148788706384,-0.0245852844187599,0.0262907569359455,0.010736521907729,0.0223769266705374,0.0079094511772711,0.0442907492103622,-0.0187027356415518
bSNP1794,0.030460767959079,0.0563191840083696,0.0243242232891354,0.0260833443315851,0.0347648160013424,-0.0078436126937726,0.0162383113585036,0.0458227524218753,0.0212650217918158,0.0271005332045369,0.0340728596575402,0.0049000765606044
bSNP1795,0.203561785295136,0.262219855523821,0.250823057330574,0.163427217633009,0.187283065743698,-0.0044939642702039,0.249935658526531,0.170209192398221,0.0916587355291194,0.218769164374489,0.126254144360544,-0.0052369914089152
bSNP1798,0.0130544199107041,0.0509578880551846,0.0220066105239791,0.0390203976895099,0.044645742424078,-0.039228536092853,-0.0084350924727878,0.0434013383617311,0.007043521428207,0.0403479976198364,0.0280645528454972,0.0050768675045596
bSNP1802,-0.0255684145508632,0.0410879101751768,-0.035222056835233,0.0190342962603576,-0.0384141480769408,0.0031815799044702,-0.0143874899161777,0.0357334544191604,-0.0453219538642013,0.0253222043188521,-0.0306641581815847,0.0156324833667848
bSNP1806,0.835718094367917,0.466281573975413,0.260672627058329,0.379142253994812,0.0507337787110707,0.002980032249954,0.823494739881327,0.662452982422733,0.234666533960569,0.362140678723333,0.0327425717213287,0.0124365840031691
bSNP1807,0.204016418602908,0.013755924366368,0.0133163574212854,0.014752301612129,0.02868237408488,-0.0052813263826316,0.187709821338869,-0.0211842322135809,-0.0075014685182417,-0.0287974182453052,-0.0125182965739967,-0.028915268532172
bSNP1808,0.0311280096989193,0.362228290572796,0.358607150864307,0.408787286085242,0.369823207522309,-0.0146933336336765,0.0767568786920076,0.174254998263339,0.198322633646307,0.174861709626313,0.197601536039334,-0.0178687200621092
bSNP1813,0.904809436336446,-0.0033060550766936,0.0221581265149378,0.0180041916378098,0.0018313996647466,-0.0169932939603791,0.905139448662384,0.0244430669662287,-7.12343175448548e-05,0.0098509278468094,0.0253041838335985,-0.0121704516206668
bSNP1814,0.0223576427218685,0.0173145410543819,-0.0033074083544888,0.0197835320405622,0.0137782865185333,-0.0164630794567448,0.0192933947024399,0.0212851072668949,0.0243018918589517,0.0289662527646041,0.0175643285883868,-0.0192803128900995
bSNP1815,0.0048919552798698,-0.0050962066324391,0.0130701388760875,0.0078013502830369,0.0207459481075197,-0.0209559087417341,0.0099121495116505,0.0091612321602874,0.0116523248352461,0.0104641239074375,-0.0054771723969153,0.0017167893577473
bSNP1816,0.180608956897356,-0.0331675084264571,-0.0481699203690775,-0.0038599277110953,-0.0072274929905018,-0.0377756163207716,0.280880790768198,-0.000837314472956318,0.022173765428548,0.0259914163207327,0.0097408795588024,-0.000692647391405287
bSNP1818,0.0461121525000657,0.0186966718136162,0.0069999710241288,0.0259546480196667,0.0171419695273701,-0.0102366345039381,0.0566824903636546,0.0349325066541894,0.0124047099598113,0.0373590717340084,0.0042682790987473,-0.002729991420431
bSNP1820,0.223898937976122,-0.0180595590868895,-0.0046508313361584,0.000910505815338358,0.0160932567054302,-0.0198846078757573,0.234137310854855,0.0254259073524123,0.0256347646137703,0.0121702139437864,0.0036252769594946,0.0674877074373736
bSNP1822,0.0431730965391423,0.0190372041801258,0.0498847566657163,0.0180473957658391,0.0454842089487377,-0.0255592243942546,0.0570156743642675,0.0232497796486778,0.0445223732286371,0.0190390075713547,0.0378318873079666,-0.0191273315876834
bSNP1823,0.0467330704464398,0.249429638883012,0.395398888095534,0.330354978931442,0.340911453541333,-0.0196764678395078,0.0555155512459705,0.363036590692121,0.394970378157976,0.332420643212886,0.3437940380025,0.0037631075377242
bSNP1824,0.0488090170208989,0.0191007606933824,0.0490739046073146,0.0131450596676008,0.0565155623786227,-0.0029466652081977,0.0781737471032424,0.0422159300160351,0.0822287764180546,0.0312348968798481,0.083983480820289,0.0013865808950614
bSNP1827,0.221491009487531,0.109512436367874,0.0843805074923563,0.163291130727267,0.160740260102465,0.0096746375101919,0.187952736510734,0.116585392954381,0.106437992206016,0.154899647865724,0.12331882658804,-0.0299427413370141
bSNP1828,0.126583296628975,0.0672743990182291,0.0239930108814458,0.0745573961754429,0.050529130526045,-0.0077520919089859,0.154435141330511,0.0624607826763402,0.0377853036464385,0.0638875449183162,0.0397886796246588,0.0191229210548948
bSNP1832,0.0223637033670831,0.0251377894911239,0.027417417116377,0.0256097533659348,0.0233531559061894,0.0081241499961388,0.0205702983730564,0.0251260240279741,0.0143201069590011,0.018217179339558,0.0318993640988746,-0.0104046848785646
bSNP1834,0.243234903460252,0.275420025350807,0.210332746848117,0.19919955809603,0.168239834596754,0.002543279206155,0.218740476654126,0.245602372961608,0.226573913502437,0.196482871140999,0.173458788943115,-0.0091443570580078
bSNP1836,0.0382905649881286,0.0358333139076755,0.0590334154396353,0.0184685013228138,0.0386967547160452,0.0198922196391827,0.0556844672422762,0.0333183155452987,0.0466374890926002,0.0240382694553995,0.079591558237152,-0.030188072961262
bSNP1837,0.160481808536319,0.0992644760580031,0.061361623012161,0.021575151097712,0.0619660380624325,-0.0088004105553323,0.231261548964599,0.116640570381081,0.0909924211294117,0.0403935796696193,0.0638057015168722,-0.0238470854815981
bSNP1841,0.20639889302935,0.0798887733398425,0.105335859070714,0.0585387255600957,0.0890002132490099,0.0079527199277081,0.17904980474048,0.0802126442479789,0.1035375226037,0.0683217650131426,0.0864980614610402,-0.0122848394774144
bSNP1851,0.0322621761341778,0.0085849493118654,0.0172632468575844,0.0136306868605564,0.0276554156467928,-0.0041524706792137,0.030754322515724,0.0150874629198626,0.0352522420698284,0.008299222869363,0.0394836518849496,-0.0083399859846502
bSNP1852,0.600912520775416,0.116867611411138,0.0539855307617446,0.0802785807818812,0.0746333648357133,0.0078741938301469,0.637599531974236,0.112499434539561,0.054704524931849,0.0826093076050445,0.0831253995175588,-0.0093351832832926
bSNP1854,0.132196601315517,0.0109592700908757,-0.0146139767698083,0.0079000859444297,-0.0176594031486949,0.002249199685184,0.159927927191635,0.0474632383538694,-0.0158878410588467,0.0177342477768579,0.0094457204947161,0.000360067223672877
bSNP1855,0.62929054498535,0.452264629780017,0.359403009759277,0.393098822362628,0.368430598924024,-0.003658033774236,0.66058851295519,0.443142004123405,0.36155866708606,0.46205887073787,0.385420088024648,2.4415055065452e-06
bSNP1856,0.0201444185108137,0.204658643479788,0.181914954313312,0.192548378133774,0.214042619689222,-0.0143025820669149,0.0320317972660236,0.862518474857537,0.895262541750175,0.815679525300218,0.88803918928817,-0.0106002472374833
bSNP1858,0.0731168294821498,0.0391660705794504,0.0098450546513089,0.0444159372108522,0.0242775383339455,-0.0038562550085774,0.0974421136740026,0.039553782897534,0.0129258195699849,0.0212568043044056,0.0205284801919595,-0.0170853804484296
bSNP1859,0.196610344644535,0.143945627574745,0.141590022902961,0.153774822407097,0.0303748572289047,-0.0202303623969999,0.231770137295866,0.166115910945622,0.149125910253457,0.177748081816057,0.0454350005338706,-0.0010987818436365
bSNP1861,0.0479558596537988,0.0369192867969273,0.011572041426807,0.0213861268732925,0.0328533175854455,-0.008022105850437,0.0253056034614336,0.0430424096627605,0.0240422647199458,0.028206352086698,0.0395063542523667,-0.0402781408377055
bSNP1862,0.0667475233277155,0.0189498415350972,0.0522491857579889,0.0154470757006287,0.0522377548776963,0.0091869731520816,0.045581362328313,0.04193871458348,0.0605904037923825,0.0439786308545557,0.0679804166315515,-0.0146100223905336
bSNP1868,-0.012225100118653,0.0187701677372396,-0.0288542621794343,0.014510529342345,-0.0054414345319588,-0.0479013678206683,0.0240189607978491,0.0639149538128629,0.015993050007043,0.0569993401742034,0.0251755747344057,-0.0156306210165677
bSNP1869,0.896486439475797,0.0334451413333767,0.0464809684106293,0.0190134768111877,0.0816276324911733,-0.0055066715932554,0.919549494236023,0.054559436879307,0.0595694947247846,0.0378853858071596,0.0662401646555941,-0.0258335241516438
bSNP1870,0.0325288617554995,0.0252151728123901,0.0193290388029977,0.0064407255708012,0.0498219016386142,0.0082770538770391,0.0373649217531534,0.046489874315961,0.0501046803900014,0.0381550134079696,0.0502801295334651,7.35755122424075e-05
bSNP1874,0.105205776550494,0.139716941002348,0.219191331814721,0.0854593526280071,0.0933785388844491,-0.000312675177359222,0.09402908038238,0.149282723319877,0.133638099843286,0.0870030367724192,0.0472995612706168,-0.0281563953490457
bSNP1877,-0.0275189755541831,0.0226983702522308,-0.005036610316125,0.0184690948417388,-0.006870372761937,-0.0080697145134671,-0.0520763997290862,0.0262280678784825,-0.046364820632083,0.0532512913216638,-0.000684674332299462,-0.0229115074349921
bSNP1973,0.873044229212609,0.0664521131047398,-0.0245594926230534,0.058503880949875,-0.0213303186829825,0.0058846538737848,0.914945815928801,0.0880092684907472,-0.030302752432997,0.0682517332435638,-0.0136475441229939,-0.001954995860776
bSNP1975,0.1885032802891,0.0161219141671636,0.0132915067055883,0.0172431467729592,0.0140323399304894,-0.0052029383140272,0.18122907730018,0.0114389689110865,0.0262247840499859,0.0222275800478788,0.0360073821187081,-0.0139967623139471
bSNP1976,0.0257063635901979,0.194664440841352,0.175288677534812,0.0204445147154198,0.0333052094682285,-0.0074121983533121,0.0635894006919549,0.223985906430747,0.199507716301978,0.0501476150975854,0.0916677725577586,0.0166261400645357
bSNP1977,0.0036425443644574,0.110443154965645,0.0570124637701323,0.0181538519166165,0.031616529662915,-0.000892851325811294,0.0274652878710344,0.120032965073527,0.0515020840160886,0.0355254273534292,0.0563153445103566,-0.000821545299941384
bSNP1981,0.0291435523100349,0.181980883718097,0.0829053168420667,0.0183580792043404,0.0153583032668627,0.0028427024932277,0.0350697247883846,0.224119191191933,0.136111520927711,0.0515366625467974,0.052819637537254,0.000600266721600184
bSNP1982,0.0232995460719266,0.209430930753426,0.250626569688586,0.0099560384850708,0.0400799643327083,0.0085926924403669,0.0274812878802905,0.245565764229628,0.207815516786529,0.0249093434429537,0.0657553974768697,-0.0099560189365699
bSNP1983,0.147503672177405,-0.0010958982681044,-0.0463323922465299,-0.0016396427761289,-0.042675587839259,-0.0190118216219801,0.896121552671267,0.0517469354265011,0.0091205195342383,0.0331076421572851,0.016433391115711,0.0265269050406583
bSNP1984,0.011050750765039,0.0061899446519341,-0.0027439912118307,-0.0016821199857277,-0.0140936111319116,-0.0145789870144712,0.028544730908885,0.0307300185502297,-0.0068179973533539,0.0247816793774739,0.0130161687749759,-0.0212429866201531
bSNP1985,0.8807380773402,0.0274825670110546,-0.0024677838521105,-0.0034972200714085,0.0254417406790661,0.0528453053896155,0.913316329514985,0.0526348919741067,0.0361800994686698,0.0177351090544513,0.0617824113933765,0.0626926801999843
bSNP1987,0.037574283433162,0.0339829402021426,0.0526545201505269,0.0239266069784619,0.0424370399183948,0.511443834485854,0.0825287979743309,0.0287850636220318,0.0280465412964067,0.0035591483226237,0.0689689404328042,0.35916238455886
bSNP1992,0.0276383995446941,0.0845449698611402,0.0647221977014911,0.145233773438516,0.214033643422674,0.0340547588663908,0.045619166855858,0.127834735822587,0.103535140682296,0.181870754211403,0.155724718659922,0.0372916058034126
bSNP1993,-0.0116672683699969,0.0375754524291356,-0.0164026861188169,0.0201253782429097,-0.0027032235144368,-0.0040102648447128,0.0173773455707866,0.0647171807888934,0.0126152860892629,0.0237594215617718,0.0441915248139355,-0.0033012321095788
bSNP1995,0.889160875797944,0.0409955018927712,0.0627480220381101,0.0349548336573254,0.0991307551430488,-0.0070014494363019,0.894487375494874,0.0495828630624674,0.112851891460423,0.0076824818050357,0.12617680690822,-0.0135612381037155
bSNP1997,0.100333947636755,0.101589885552648,0.108213339651157,0.087718402472994,0.10661201520268,0.0711020581097338,0.102769948462273,0.0919271552734281,0.0957529987033881,0.0460426017295427,0.122114202731533,0.0457110499069377
bSNP1998,0.0164056607468073,0.030780360033075,0.0483576331101872,0.0267727731683036,0.0495167559552105,-0.0079851716618368,0.0288831347886724,0.0562766764917185,0.0413243657801163,0.0226286183513267,0.0629028860780218,0.0486972372618599
bSNP2000,0.419790491093907,0.229273944843912,0.220930585687849,0.0112744152279307,0.0581804556277707,0.0028155734436661,0.370252520002786,0.235444711481786,0.328900319202972,0.031970893079825,0.107410326955514,-0.0229802093021089
bSNP2007,0.886767465182872,0.0827660190595055,0.046191377617153,0.0997032725603783,0.046979449670305,0.026951385030331,0.908360198244946,0.0906973054844968,0.0495550330507379,0.0898061891805667,0.0860520833670167,0.0071029417831461
bSNP2008,0.0286087252623467,0.191284737339304,0.239603681028213,0.0169553488992194,0.0448206423575606,0.0192634980846847,0.0376430530747553,0.10118851957846,0.344264078002561,0.0388693127118459,0.0624670859976458,-0.0067157588710149
bSNP2011,-0.0339854874566323,-0.0018913278130192,-0.0123643980616308,-0.0028179655718429,-0.0327964304031793,-0.0130283496678169,0.0126627141630487,0.0481817362006672,0.0145776936897307,0.0482046903753827,0.0215017479801299,-0.0050495953615519
bSNP2013,0.886966174501671,0.89093610096153,0.808319825054481,0.482396931073463,0.455761067411253,-0.0180705150169053,0.920650259362265,0.906537280242918,0.838985644343855,0.87986747038075,0.37422318563674,0.0166479624160258
bSNP2014,-0.0144024718548407,0.870412972739548,0.86467033101871,0.857149802152938,0.881850951439744,0.0292933041257861,0.0919926876293623,0.897007946443358,0.90750785713621,0.879793218445027,0.899520051835589,0.014203749015298
bSNP2018,0.0492047768883392,0.0312738355912161,0.0448680034248848,0.0315263404632425,0.0441531500906731,0.0100414226071999,0.0463584329733719,0.0323078033110981,0.0399462970055566,0.0265120800253669,0.0667559060621239,0.0082728184500282
bSNP2019,0.185197732491651,0.0377397881305919,0.140744331664397,0.0450446059206087,0.12989157207275,-5.80184960423668e-05,0.16978297930664,0.033460421877371,0.0651997205962985,0.0218351691326396,0.104751655037543,0.0544600491671254
bSNP2022,0.264199118162433,0.823686308223986,0.623719601386437,0.820332925083099,0.706283684399364,0.0141627588814087,0.269338288332188,0.848090172599022,0.890314975315439,0.832818856732501,0.87279176139746,0.0060962807702827
bSNP2023,0.200277898368283,0.0532806611102487,0.0976086723765794,0.057257245948569,0.0979895879887211,0.0118374818416233,0.166285651047261,0.0293747358331097,0.0880713717087343,0.0294733107325563,0.125079850236794,0.0192410617831866
bSNP2025,0.0302989042078357,0.223396057315556,0.244823275105525,0.281709066453224,0.414120027655013,0.000422990794853084,0.0654954013145885,0.254716956995686,0.263438030192303,0.260470938791062,0.381830513153852,0.0243918312494603
bSNP2028,0.0888494646605635,0.222640128137264,0.154461569471716,0.0128631327092427,0.0648600237652523,0.0216372796495583,0.0834180075366403,0.246867461511803,0.187463920829856,0.0279948733678127,0.0870332533928449,-0.0161133973965097
bSNP2029,0.0589357062413948,0.0292051080202528,0.0696647230007296,0.0278190847350761,0.069922583297648,0.0230727549087508,0.0317253112816057,0.0237214168659085,0.0384150025538042,0.0117467440785974,0.0572467138866096,-0.0033615344261235
bSNP2033,0.0343593341276005,0.0493250280797562,0.0299277449723363,0.0076196662207101,0.144680105846102,-0.0057693139480816,0.0330493663607006,0.0507791535575696,0.0354630308852641,0.011363936662746,0.0588637346088661,0.0068706121454373
bSNP2035,0.563081005432802,0.887471986460056,0.551226631103996,0.210724623397573,0.242123387717161,0.0217717591802825,0.66107249693192,0.934662722663415,0.4485346986745,0.323586335343253,0.347799503984968,0.0055615892243414
bSNP2036,0.542867735905822,0.0060798609637464,0.0390121840592823,-0.000762330801249655,0.0479770650007791,-0.000511490377455015,0.903746637123231,0.0326335166324097,0.05637169901056,0.0207749090661011,0.0684753775398091,0.01750008829929
bSNP2037,0.0502872072518699,0.609680727967556,0.416231226432639,-0.0048099803772823,0.0715671543537934,0.0164561586652709,0.0619027448295717,0.462035373206749,0.276581862201331,0.0206020093943495,0.0729509560810129,-0.0079582888355482
bSNP2040,0.0690729827146087,0.0210455650310303,0.0747865248256625,0.004935619627264,0.0720901672629547,-0.0044959110365783,0.0717445231559773,0.0195145244652357,0.073712876288475,0.0161928426563245,0.0957486093034574,0.0236918204207587
bSNP2042,0.881742870039179,0.0227792983471362,0.0652436080886118,-0.0109247032338737,0.0671925465721362,0.00346741864547,0.894207313589953,0.0186900521718156,0.0746689102010079,-0.0031424154305426,0.0989372899779474,0.002650872628336
bSNP2045,0.648380066714617,0.0187319649362274,0.109056767522516,0.0264522024264373,0.128043260336788,0.0148306119831826,0.855455045135444,0.0042216074589976,0.13492489705974,0.0081801599713722,0.129632048244565,0.0062531811772944
bSNP2048,0.102415458696358,0.035946785617833,0.0907949270786944,0.0158717539724367,0.0930458391786488,0.0086915614556496,0.0636619776020734,0.0214178377274171,0.078870604650259,0.0135354559858574,0.0783967783408258,0.0053124978848774
bSNP2049,0.470139363792973,0.0465489110800984,0.0676200708823959,0.0319532764715716,0.0680025558902602,0.16364612833757,0.891672584461706,0.0352729251330202,0.0783736164358185,0.0173715636802632,0.0891006876228817,0.297419275993226
bSNP2050,0.0847968314036817,0.0210796219896487,0.0436367301438175,0.0206722911168522,0.0515635561997988,0.0260463314682006,0.0540542293604962,0.0187592234849379,0.0452956706286974,0.0120901839181312,0.0666955662590792,-0.0376255916710668
bSNP2051,0.870529189329147,0.0321304613231738,0.0306870504187571,0.0352567102295166,0.0197478890351744,-0.0032331187932357,0.896681090559443,0.0492121152900085,0.0340675799832207,0.0310993367811943,0.0474629476867973,0.0385305110034491
bSNP2057,0.0447764704789361,0.178333370166335,0.127098273653691,0.0632853948316021,0.0388473961543927,0.0133488704795462,0.0241568616025269,0.206822858644266,0.163667423372847,0.0729395133717606,0.03938027684017,-0.0016727609273325
bSNP2065,0.511397479458594,0.870722773527724,0.44505505555952,0.211745374851755,0.501872055886323,0.0180512950299019,0.539177303924526,0.567593416384865,0.433173337358493,0.411526250811843,0.542039746658607,-0.0269994916232245
bSNP2067,0.877400123415861,0.0593797812501177,0.0384282058522927,0.0256503621447863,0.0614184343643842,0.002488646908801,0.901775733772687,0.0699405994007102,0.0745275125462665,0.0357132921480103,0.0993741124631683,0.0394242676775304
bSNP2069,0.0444991665673902,0.881573282338737,0.465496831909298,0.0187186271604797,0.117825798252951,0.733015355248296,0.0536438299377545,0.916324017287592,0.590551289796303,0.02014920485679,0.235913230338838,0.859306420291242
bSNP2070,0.03587775046092,0.021013534218399,0.0461790262556025,0.0213780426945466,0.0392185583115392,-0.0069025599703429,0.0514016837783337,0.0499250959410018,0.0741522609313747,0.0339189060436065,0.072817440399112,-0.000235254672619644
bSNP2074,0.871197318744167,0.903250746576277,0.716503331234629,0.349141852716663,0.312511235287981,-0.0025620406262445,0.877185388343542,0.926963722500269,0.623348271200736,0.917472201480482,0.463122411462832,-0.0048914398303467
bSNP2079,0.0210868471893371,0.292896931965285,0.307302829315286,0.0231869416590987,0.241707654851087,0.0100530190919266,0.0021813260189397,0.465018519875305,0.314587734093561,0.0204380499099037,0.232241709553375,-0.0048086509709959
bSNP2080,0.0272977402144397,0.0125815987507164,0.0273190932457632,0.00095523330406555,0.0385740997116375,0.0120356372793748,0.0182870091984831,0.0099011153136931,0.0441146589654916,-0.0044201935582546,0.0589711881235944,0.0046688184759764
bSNP2082,0.0230867639259431,0.149247504027227,0.179712589609522,0.0033111531328976,0.0293625155634335,0.0025043538305015,0.0324016077080903,0.169998021083429,0.190539181750467,0.0218605263573558,0.0511693960290881,0.0066403781789486
bSNP2083,0.0434397880075355,0.251040375907258,0.177614342574195,0.270785160470978,0.0627386615150105,0.0017305223998019,0.0292464913195729,0.264444713296171,0.214828968043623,0.220210220335016,0.112188987884769,-0.0153199867194395
bSNP2084,0.877583458520191,0.0254955361523653,0.0373566332316327,0.0345742466051449,0.0249803224358781,0.0074796614089424,0.896966566800783,0.0645162696702315,0.043466111366415,0.045827175003977,0.0577864806098264,0.0106376515016352
bSNP2086,0.883399931065794,0.0939012300960604,0.0456395473748568,0.0156322583944871,0.0237260262157027,0.0901669022002911,0.921330972281836,0.0610055290522799,0.0672814426848168,0.0273510846844344,0.0703844241494567,0.152561309337831
bSNP2088,-0.019197236522449,0.179820681328622,0.212141211031756,-0.0251415082853967,-0.0277429505563728,-0.0146663108528355,0.024999943374967,0.361596776231125,0.304139466751733,0.022306840047125,0.0685665007430719,0.0077048670976109
bSNP2091,0.864717737741256,0.0081678665024339,-0.0019560353478176,0.0012925686944282,0.0238941289470203,-0.00667842034868,0.887049726599992,0.0399155330631408,0.0360710849726161,0.0202737013972004,0.0521371035380043,0.0083380442404297
bSNP2095,-0.0148718253641662,0.239068607779191,0.180682288193625,0.0122542645648989,-0.0084500661387056,-0.0027242546461021,0.033574392647441,0.275514400909819,0.263357473461813,0.0434735839650931,0.0729594663023949,0.0088103877219171
bSNP2100,-0.0795712813053479,0.904097825719179,0.857123431375029,0.900703217914058,0.862971642049706,-0.004874970259582,0.0188686597109335,0.9237384846379,0.899340465040196,0.927659567697655,0.894892401509426,0.0269634603448968
bSNP2101,0.388179301917543,-0.0015926831022456,-0.0251527125612602,-0.0097606913495553,0.0072116184134316,-0.0052057720355103,0.448938948425279,0.0226690105821605,0.0304786303838644,0.0338030716684618,0.0601841780066439,0.0080365776658266
bSNP260,0.0216616270505032,0.013394662398927,0.0135599749303718,0.017431979705282,0.0290804526955796,0.853102808035135,0.0231484844024232,0.0451486467263058,0.0171563820636073,0.0333635989976311,0.025603118065262,0.859605851469145
bSNP262,0.0243849243359652,0.0231504207762116,0.0281877528013412,0.0243161594679108,0.0582408425215709,0.0249232908594887,0.0441244042403671,0.0273057528042413,0.0356095990579504,0.0133053736313353,0.05490544544775,0.0140966996131773
bSNP267,0.0162384333445194,0.0011153709732029,0.0194080596480493,0.024946384619663,0.0325696194826821,-0.0159179525014305,0.0313122598555165,0.0323863683959202,0.0224179356273968,0.0456562092802915,0.0336255858749137,0.0205350768751759
bSNP270,0.506512197291306,0.0384649590368041,-0.0070357375345706,0.016553895670006,0.0504989964688582,-0.0195375030663758,0.382889968544686,0.0294386150779699,-0.0162112904546611,0.0344133497023656,0.0345805567736259,0.0300527971763642
bSNP271,0.0094475000660914,-0.0079853756353214,0.0134111549620264,0.0183679700638261,0.0283141380199325,0.728076529940159,0.0439374164631967,0.0661655984096418,0.0682967350769864,0.023754209544056,0.0615742043086502,0.532021569008606
bSNP272,0.259235317892935,0.613398142976408,0.380923661746192,0.887808563898865,0.930333036961296,0.900097626709321,0.946976297627112,0.902331484216444,0.840383543704491,0.875786481915824,0.555368764132962,0.889911132576614
bSNP273,0.081511277957462,0.260938794431289,0.308910229274715,0.0057735734214291,0.480417391266477,-0.0128404741301835,0.0347216353263897,0.281966868283751,0.277293500896563,0.0542464501734782,0.38388850301639,-0.0146066453094866
bSNP274,0.0415706110644943,0.04289932073384,0.0584177693521262,0.0357944357699263,0.0852573886772359,0.0042118873940257,0.0455080579188962,0.0476799241277539,0.0467368566196713,0.0574698423091475,0.063326431019418,0.0260626828450981
